player_name,player_position,player_team,week,receptions,targets,receiving_yards,receiving_yards_per_reception,receiving_touchdowns,rushing_attempts,rushing_yards,rushing_yards_per_attempt,rushing_touchdowns,standard_points,half_ppr_points,ppr_points
Preston Williams,WR,FA,4,4,7,46,11.5,0,0,0,0.0,0,0.0,6.6,0.0
Jaron Brown,WR,FA,4,3,3,50,16.7,0,0,0,0.0,0,0.0,6.5,0.0
DJ Chark Jr.,WR,CAR,4,4,8,44,11.0,0,0,0,0.0,0,0.0,6.4,0.0
Christian Kirk,WR,JAC,4,4,5,37,9.3,0,1,6,6.0,0,0.0,6.3,0.0
Marquez Valdes-Scantling,WR,KC,4,3,7,47,15.7,0,0,0,0.0,0,0.0,6.2,0.0
Josh Gordon,WR,FA,4,3,7,46,15.3,0,0,0,0.0,0,0.0,6.1,0.0
DJ Moore,WR,CHI,4,3,5,44,14.7,0,0,0,0.0,0,0.0,5.9,0.0
Marvin Hall,WR,FA,4,2,3,47,23.5,0,0,0,0.0,0,0.0,5.7,0.0
Randall Cobb,WR,NYJ,4,3,6,41,13.7,0,0,0,0.0,0,0.0,5.6,0.0
Seth Roberts,WR,FA,4,4,5,36,9.0,0,0,0,0.0,0,0.0,5.6,0.0
DeAndre Hopkins,WR,TEN,4,5,8,41,8.2,0,0,0,0.0,0,0.0,5.6,0.0
Demarcus Robinson,WR,LAR,4,4,9,35,8.8,0,0,0,0.0,0,0.0,5.5,0.0
Bisi Johnson,WR,FA,4,4,4,35,8.8,0,0,0,0.0,0,0.0,5.5,0.0
John Ross,WR,FA,4,3,6,36,12.0,0,0,0,0.0,0,0.0,5.1,0.0
Julian Edelman,WR,FA,4,4,7,30,7.5,0,0,0,0.0,0,0.0,5.0,0.0
Sammy Watkins,WR,FA,4,3,6,54,18.0,0,0,0,0.0,0,0.0,4.9,0.0
Curtis Samuel,WR,WAS,4,3,7,32,10.7,0,1,1,1.0,0,0.0,4.8,0.0
Tyler Boyd,WR,CIN,4,3,6,33,11.0,0,0,0,0.0,0,0.0,4.8,0.0
Calvin Ridley,WR,JAC,4,3,6,32,10.7,0,0,0,0.0,0,0.0,4.7,0.0
Marquise Brown,WR,ARI,4,4,7,22,5.5,0,0,0,0.0,0,0.0,4.2,0.0
William Fuller V,WR,FA,4,3,6,23,7.7,0,0,0,0.0,0,0.0,3.8,0.0
Geremy Davis,WR,FA,4,2,2,25,12.5,0,0,0,0.0,0,0.0,3.5,0.0
Kenny Stills,WR,FA,4,2,2,24,12.0,0,0,0,0.0,0,0.0,3.4,0.0
Ted Ginn Jr.,WR,FA,4,3,5,19,6.3,0,0,0,0.0,0,0.0,3.4,0.0
Andre Patton,WR,FA,4,2,4,22,11.0,0,0,0,0.0,0,0.0,3.2,0.0
Parris Campbell,WR,NYG,4,5,8,25,5.0,0,0,0,0.0,0,0.0,3.0,0.0
Odell Beckham Jr.,WR,BAL,4,2,7,20,10.0,0,0,0,0.0,0,0.0,3.0,0.0
JuJu Smith-Schuster,WR,NE,4,3,4,15,5.0,0,0,0,0.0,0,0.0,3.0,0.0
Phillip Dorsett II,WR,DEN,4,2,9,10,5.0,0,1,9,9.0,0,0.0,2.9,0.0
KeeSean Johnson,WR,FA,4,2,3,19,9.5,0,0,0,0.0,0,0.0,2.9,0.0
Paul Richardson Jr.,WR,FA,4,3,5,14,4.7,0,0,0,0.0,0,0.0,2.9,0.0
Hunter Renfrow,WR,LV,4,2,3,18,9.0,0,0,0,0.0,0,0.0,2.8,0.0
Josh Reynolds,WR,DET,4,1,2,22,22.0,0,0,0,0.0,0,0.0,2.7,0.0
Keke Coutee,WR,FA,4,1,3,11,11.0,0,1,10,10.0,0,0.0,2.6,0.0
Adam Humphries,WR,FA,4,2,3,15,7.5,0,0,0,0.0,0,0.0,2.5,0.0
Keelan Cole Sr.,WR,LV,4,1,1,19,19.0,0,0,0,0.0,0,0.0,2.4,0.0
Kelvin Harmon,WR,FA,4,2,2,14,7.0,0,0,0,0.0,0,0.0,2.4,0.0
Darius Slayton,WR,NYG,4,2,2,13,6.5,0,0,0,0.0,0,0.0,2.3,0.0
Chris Conley,WR,SF,4,1,4,17,17.0,0,0,0,0.0,0,0.0,2.2,0.0
Anthony Miller,WR,IND,4,2,3,11,5.5,0,0,0,0.0,0,0.0,2.1,0.0
Trey Quinn,WR,FA,4,2,4,10,5.0,0,0,0,0.0,0,0.0,2.0,0.0
Trent Sherfield,WR,BUF,4,1,3,15,15.0,0,0,0,0.0,0,0.0,2.0,0.0
Isaiah Ford,WR,FA,4,2,3,9,4.5,0,0,0,0.0,0,0.0,1.9,0.0
Bobo Wilson,WR,FA,4,1,4,14,14.0,0,0,0,0.0,0,0.0,1.9,0.0
Keelan Doss,WR,LAC,4,1,1,14,14.0,0,0,0,0.0,0,0.0,1.9,0.0
Justin Watson,WR,KC,4,1,1,13,13.0,0,0,0,0.0,0,0.0,1.8,0.0
Mack Hollins,WR,ATL,4,1,2,13,13.0,0,0,0,0.0,0,0.0,1.8,0.0
Byron Pringle,WR,WAS,4,1,1,13,13.0,0,0,0,0.0,0,0.0,1.8,0.0
Adam Thielen,WR,CAR,4,2,6,6,3.0,0,0,0,0.0,0,0.0,1.6,0.0
Robert Davis,WR,FA,4,1,2,11,11.0,0,0,0,0.0,0,0.0,1.6,0.0
Damion Ratley,WR,FA,4,1,3,10,10.0,0,0,0,0.0,0,0.0,1.5,0.0
David Moore,WR,TB,4,1,2,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
Zay Jones,WR,JAC,4,2,8,4,2.0,0,0,0,0.0,0,0.0,1.4,0.0
Damion Willis,WR,FA,4,1,1,8,8.0,0,0,0,0.0,0,0.0,1.3,0.0
Tavon Austin,WR,FA,4,1,1,5,5.0,0,1,3,3.0,0,0.0,1.3,0.0
Diontae Spencer,WR,FA,4,1,1,8,8.0,0,0,0,0.0,0,0.0,1.3,0.0
DK Metcalf,WR,SEA,4,1,4,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Darius Jennings,WR,FA,4,1,1,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Andre Roberts,WR,FA,4,1,1,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Chris Hogan,WR,FA,4,1,1,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Deonte Harty,WR,BUF,4,0,0,0,0.0,0,1,10,10.0,0,0.0,1.0,0.0
Marqise Lee,WR,FA,4,1,1,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Jakeem Grant Sr.,WR,CLE,4,1,1,6,6.0,0,1,-2,-2.0,0,0.0,0.9,0.0
Bennie Fowler III,WR,FA,4,1,2,3,3.0,0,0,0,0.0,0,0.0,0.8,0.0
Andy Isabella,WR,BUF,4,0,0,0,0.0,0,1,5,5.0,0,0.0,0.5,0.0
Nick Chubb,RB,CLE,4,3,4,18,6.0,0,20,165,8.3,3,0.0,37.8,0.0
Jordan Howard,RB,FA,4,3,4,28,9.3,1,15,87,5.8,2,0.0,31.0,0.0
Christian McCaffrey,RB,SF,4,10,10,86,8.6,0,27,93,3.4,1,0.0,28.9,0.0
Austin Ekeler,RB,LAC,4,5,5,62,12.4,1,18,60,3.3,1,0.0,26.7,0.0
Leonard Fournette,RB,FA,4,2,3,20,10.0,0,29,225,7.8,0,0.0,25.5,0.0
Wayne Gallman Jr.,RB,FA,4,6,7,55,9.2,1,18,63,3.5,1,0.0,24.8,0.0
James Conner,RB,ARI,4,8,8,83,10.4,1,10,42,4.2,0,0.0,22.5,0.0
Todd Gurley II,RB,FA,4,7,11,54,7.7,0,5,16,3.2,2,0.0,22.5,0.0
Jaylen Samuels,RB,FA,4,8,8,57,7.1,0,10,26,2.6,1,0.0,19.5,0.0
David Johnson,RB,FA,4,8,11,99,12.4,0,11,40,3.6,0,0.0,17.9,0.0
Darrel Williams,RB,FA,4,3,4,43,14.3,0,8,13,1.6,2,0.0,17.1,0.0
Chris Carson,RB,FA,4,4,4,41,10.3,0,22,104,4.7,0,0.0,16.5,0.0
Dalvin Cook,RB,NYJ,4,6,8,35,5.8,0,14,35,2.5,1,0.0,16.0,0.0
LeSean McCoy,RB,FA,4,2,4,33,16.5,0,11,56,5.1,1,0.0,15.9,0.0
Aaron Jones,RB,GB,4,6,7,37,6.2,0,13,21,1.6,1,0.0,14.8,0.0
Ronald Jones II,RB,FA,4,1,1,12,12.0,0,19,70,3.7,1,0.0,14.7,0.0
Kerryon Johnson,RB,FA,4,2,3,32,16.0,0,26,125,4.8,0,0.0,14.7,0.0
Devonta Freeman,RB,FA,4,8,9,72,9.0,0,12,28,2.3,0,0.0,14.0,0.0
Ezekiel Elliott,RB,NE,4,6,7,30,5.0,0,18,35,1.9,1,0.0,13.5,0.0
Dontrell Hilliard,RB,FA,4,2,3,27,13.5,0,6,27,4.5,1,0.0,12.4,0.0
Josh Jacobs,RB,LV,4,2,2,29,14.5,0,17,79,4.6,0,0.0,11.8,0.0
Ryquell Armstead,RB,FA,4,1,1,7,7.0,1,8,42,5.3,0,0.0,11.4,0.0
Derrick Henry,RB,TEN,4,1,1,8,8.0,0,27,100,3.7,0,0.0,11.3,0.0
Frank Gore,RB,FA,4,0,1,0,0.0,0,17,109,6.4,0,0.0,10.9,0.0
Troymaine Pope,RB,FA,4,2,2,14,7.0,1,10,20,2.0,0,0.0,10.4,0.0
Alvin Kamara,RB,NO,4,3,3,20,6.7,0,17,69,4.1,0,0.0,10.4,0.0
Ito Smith,RB,FA,4,2,4,20,10.0,0,2,11,5.5,1,0.0,10.1,0.0
James White,RB,FA,4,8,10,57,7.1,0,1,1,1.0,0,0.0,9.8,0.0
Duke Johnson Jr.,RB,FA,4,2,3,22,11.0,0,6,56,9.3,0,0.0,8.8,0.0
T.J. Yeldon,RB,FA,4,4,4,68,17.0,0,0,0,0.0,0,0.0,8.8,0.0
Kenyan Drake,RB,BAL,4,3,5,29,9.7,0,9,44,4.9,0,0.0,8.8,0.0
Tarik Cohen,RB,CAR,4,2,5,7,3.5,1,5,11,2.2,0,0.0,8.8,0.0
Carlos Hyde,RB,FA,4,4,5,6,1.5,0,12,58,4.8,0,0.0,8.4,0.0
Joe Mixon,RB,CIN,4,4,5,1,0.3,0,15,62,4.1,0,0.0,8.3,0.0
David Montgomery,RB,DET,4,3,5,14,4.7,0,21,53,2.5,0,0.0,8.2,0.0
Chris Thompson,RB,FA,4,4,5,56,14.0,0,4,4,1.0,0,0.0,8.0,0.0
Peyton Barber,RB,FA,4,0,1,0,0.0,0,9,19,2.1,1,0.0,7.9,0.0
Mark Ingram II,RB,FA,4,1,1,0,0.0,0,12,71,5.9,0,0.0,7.6,0.0
Nyheim Hines,RB,BUF,4,6,6,39,6.5,0,3,6,2.0,0,0.0,7.5,0.0
Miles Sanders,RB,CAR,4,0,0,0,0.0,0,11,72,6.5,0,0.0,7.2,0.0
Royce Freeman,RB,LAR,4,4,6,34,8.5,0,6,16,2.7,0,0.0,7.0,0.0
Phillip Lindsay,RB,FA,4,1,1,7,7.0,0,9,53,5.9,0,0.0,6.5,0.0
Brandon Bolden,RB,LV,4,0,0,0,0.0,0,1,4,4.0,1,0.0,6.4,0.0
C.J. Prosise,RB,FA,4,0,0,0,0.0,0,3,4,1.3,1,0.0,6.4,0.0
Sony Michel,RB,FA,4,0,0,0,0.0,0,17,63,3.7,0,0.0,6.3,0.0
J.D. McKissic,RB,FA,4,1,2,11,11.0,0,4,30,7.5,0,0.0,4.6,0.0
Mark Walton,RB,FA,4,2,2,11,5.5,0,6,23,3.8,0,0.0,4.4,0.0
Gus Edwards,RB,BAL,4,1,1,8,8.0,0,6,28,4.7,0,0.0,4.1,0.0
Dion Lewis,RB,FA,4,4,5,4,1.0,0,4,16,4.0,0,0.0,4.0,0.0
Marlon Mack,RB,ARI,4,0,0,0,0.0,0,11,39,3.5,0,0.0,3.9,0.0
Giovani Bernard,RB,FA,4,4,6,16,4.0,0,1,3,3.0,0,0.0,3.9,0.0
Chase Edmonds,RB,TB,4,0,0,0,0.0,0,6,37,6.2,0,0.0,3.7,0.0
DeAndre Washington,RB,FA,4,2,3,8,4.0,0,6,18,3.0,0,0.0,3.6,0.0
Jordan Wilkins,RB,FA,4,1,1,11,11.0,0,4,17,4.3,0,0.0,3.3,0.0
Dare Ogunbowale,RB,HOU,4,3,4,16,5.3,0,1,0,0.0,0,0.0,3.1,0.0
Danny Vitale,RB,FA,4,2,3,15,7.5,0,1,3,3.0,0,0.0,2.8,0.0
Adrian Peterson,RB,FA,4,0,0,0,0.0,0,11,28,2.5,0,0.0,2.8,0.0
Justice Hill,RB,BAL,4,2,2,9,4.5,0,2,8,4.0,0,0.0,2.7,0.0
Derek Watt,RB,FA,4,1,1,21,21.0,0,0,0,0.0,0,0.0,2.6,0.0
C.J. Ham,RB,MIN,4,3,4,10,3.3,0,0,0,0.0,0,0.0,2.5,0.0
Latavius Murray,RB,BUF,4,1,1,6,6.0,0,4,14,3.5,0,0.0,2.5,0.0
Ameer Abdullah,RB,LV,4,2,3,14,7.0,0,0,0,0.0,0,0.0,2.4,0.0
Jalen Richard,RB,FA,4,1,1,1,1.0,0,4,17,4.3,0,0.0,2.3,0.0
Ty Johnson,RB,BUF,4,1,1,1,1.0,0,3,13,4.3,0,0.0,1.9,0.0
Wendell Smallwood,RB,FA,4,1,1,14,14.0,0,0,0,0.0,0,0.0,1.9,0.0
Alexander Mattison,RB,MIN,4,1,1,8,8.0,0,2,5,2.5,0,0.0,1.8,0.0
Malcolm Brown,RB,FA,4,0,1,0,0.0,0,5,14,2.8,0,0.0,1.4,0.0
Jon Hilliman,RB,FA,4,0,0,0,0.0,0,10,33,3.3,0,0.0,1.3,0.0
Rex Burkhead,RB,FA,4,1,1,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Elijhaa Penny,RB,FA,4,0,0,0,0.0,0,3,12,4.0,0,0.0,1.2,0.0
Nick Bawden,RB,NYJ,4,1,2,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Zach Line,RB,FA,4,1,1,3,3.0,0,0,0,0.0,0,0.0,0.8,0.0
Kalen Ballage,RB,FA,4,0,1,0,0.0,0,2,7,3.5,0,0.0,0.7,0.0
Jamaal Williams,RB,NO,4,1,1,0,0.0,0,0,0,0.0,0,0.0,0.5,0.0
Darren Sproles,RB,FA,4,0,0,0,0.0,0,1,4,4.0,0,0.0,0.4,0.0
Benny Snell Jr.,RB,FA,4,0,1,0,0.0,0,2,1,0.5,0,0.0,0.1,0.0
Alec Ingold,RB,MIA,4,0,0,0,0.0,0,1,1,1.0,0,0.0,0.1,0.0
Austin Hooper,TE,LV,4,9,11,130,14.4,0,0,0,0.0,0,0.0,17.5,0.0
Ricky Seals-Jones,TE,FA,4,3,3,82,27.3,1,0,0,0.0,0,0.0,15.7,0.0
Will Dissly,TE,SEA,4,7,8,57,8.1,1,0,0,0.0,0,0.0,15.2,0.0
Jimmy Graham,TE,NO,4,6,9,61,10.2,1,0,0,0.0,0,0.0,15.1,0.0
Gerald Everett,TE,LAC,4,5,8,44,8.8,1,0,0,0.0,0,0.0,12.9,0.0
Travis Kelce,TE,KC,4,7,8,85,12.1,0,0,0,0.0,0,0.0,12.0,0.0
Eric Ebron,TE,FA,4,1,5,48,48.0,1,0,0,0.0,0,0.0,11.3,0.0
Cameron Brate,TE,FA,4,3,3,36,12.0,1,0,0,0.0,0,0.0,11.1,0.0
Mark Andrews,TE,BAL,4,4,8,31,7.8,1,0,0,0.0,0,0.0,11.1,0.0
Foster Moreau,TE,NO,4,3,3,30,10.0,1,0,0,0.0,0,0.0,10.5,0.0
Jack Doyle,TE,FA,4,4,8,22,5.5,1,0,0,0.0,0,0.0,10.2,0.0
T.J. Hockenson,TE,MIN,4,3,3,27,9.0,1,0,0,0.0,0,0.0,10.2,0.0
Noah Fant,TE,SEA,4,2,4,31,15.5,1,0,0,0.0,0,0.0,10.1,0.0
Zach Ertz,TE,ARI,4,7,8,65,9.3,0,0,0,0.0,0,0.0,10.0,0.0
Darren Waller,TE,NYG,4,7,8,53,7.6,0,0,0,0.0,0,0.0,8.8,0.0
Dallas Goedert,TE,PHI,4,2,3,16,8.0,1,0,0,0.0,0,0.0,8.6,0.0
James O'Shaughnessy,TE,FA,4,1,4,18,18.0,1,0,0,0.0,0,0.0,8.3,0.0
Evan Engram,TE,JAC,4,4,7,54,13.5,0,0,0,0.0,0,0.0,7.4,0.0
Dawson Knox,TE,BUF,4,3,3,58,19.3,0,0,0,0.0,0,0.0,7.3,0.0
Blake Jarwin,TE,FA,4,3,3,49,16.3,0,0,0,0.0,0,0.0,6.4,0.0
Tyler Higbee,TE,LAR,4,4,7,41,10.3,0,0,0,0.0,0,0.0,6.1,0.0
Deon Yelder,TE,FA,4,2,2,43,21.5,0,0,0,0.0,0,0.0,5.3,0.0
Jason Witten,TE,FA,4,4,4,50,12.5,0,0,0,0.0,0,0.0,5.0,0.0
Hayden Hurst,TE,CAR,4,2,2,39,19.5,0,0,0,0.0,0,0.0,4.9,0.0
O.J. Howard,TE,FA,4,3,3,33,11.0,0,0,0,0.0,0,0.0,4.8,0.0
Lance Kendricks,TE,FA,4,2,3,37,18.5,0,0,0,0.0,0,0.0,4.7,0.0
Josh Hill,TE,FA,4,3,4,29,9.7,0,0,0,0.0,0,0.0,4.4,0.0
Logan Thomas,TE,WAS,4,3,3,25,8.3,0,0,0,0.0,0,0.0,4.0,0.0
Rhett Ellison,TE,FA,4,3,4,24,8.0,0,0,0,0.0,0,0.0,3.9,0.0
Nick Vannett,TE,LAC,4,2,2,28,14.0,0,0,0,0.0,0,0.0,3.8,0.0
Tyler Eifert,TE,FA,4,2,5,27,13.5,0,0,0,0.0,0,0.0,3.7,0.0
Jordan Akins,TE,CLE,4,3,4,21,7.0,0,0,0,0.0,0,0.0,3.6,0.0
Luke Willson,TE,FA,4,2,2,26,13.0,0,0,0,0.0,0,0.0,3.6,0.0
Jared Cook,TE,FA,4,3,6,21,7.0,0,0,0,0.0,0,0.0,3.6,0.0
Geoff Swaim,TE,ARI,4,3,4,17,5.7,0,0,0,0.0,0,0.0,3.2,0.0
Marcedes Lewis,TE,CHI,4,2,2,19,9.5,0,0,0,0.0,0,0.0,2.9,0.0
Maxx Williams,TE,FA,4,1,1,21,21.0,0,0,0,0.0,0,0.0,2.6,0.0
Trey Burton,TE,FA,4,2,4,16,8.0,0,0,0,0.0,0,0.0,2.6,0.0
Jeremy Sprinkle,TE,FA,4,1,3,20,20.0,0,0,0,0.0,0,0.0,2.5,0.0
Pharaoh Brown,TE,NE,4,1,1,18,18.0,0,0,0,0.0,0,0.0,2.3,0.0
Adam Shaheen,TE,FA,4,2,2,13,6.5,0,0,0,0.0,0,0.0,2.3,0.0
Darren Fells,TE,FA,4,1,1,12,12.0,0,0,0,0.0,0,0.0,1.7,0.0
Kyle Rudolph,TE,FA,4,1,1,12,12.0,0,0,0,0.0,0,0.0,1.7,0.0
Sean Culkin,TE,FA,4,1,1,12,12.0,0,0,0,0.0,0,0.0,1.7,0.0
Robert Tonyan,TE,CHI,4,1,1,11,11.0,0,0,0,0.0,0,0.0,1.6,0.0
Greg Olsen,TE,FA,4,2,4,5,2.5,0,0,0,0.0,0,0.0,1.5,0.0
Nick O'Leary,TE,FA,4,1,1,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
Nick Boyle,TE,FA,4,1,1,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
J.P. Holtz,TE,NO,4,1,1,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Vernon Davis,TE,FA,4,1,4,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Jonnu Smith,TE,ATL,4,1,1,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Irv Smith Jr.,TE,CIN,4,1,1,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Delanie Walker,TE,FA,4,1,2,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Charles Clay,TE,FA,4,1,2,3,3.0,0,0,0,0.0,0,0.0,0.8,0.0
William Fuller V,WR,FA,5,14,16,217,15.5,3,0,0,0.0,0,0.0,46.7,0.0
Michael Thomas,WR,NO,5,11,13,182,16.5,2,0,0,0.0,0,0.0,35.7,0.0
Amari Cooper,WR,CLE,5,11,14,226,20.5,1,0,0,0.0,0,0.0,34.1,0.0
DJ Chark Jr.,WR,CAR,5,8,11,164,20.5,2,0,0,0.0,0,0.0,32.4,0.0
Adam Thielen,WR,CAR,5,7,8,130,18.6,2,0,0,0.0,0,0.0,28.5,0.0
Chris Godwin,WR,TB,5,7,9,125,17.9,2,0,0,0.0,0,0.0,28.0,0.0
Allen Robinson II,WR,PIT,5,7,9,97,13.9,2,0,0,0.0,0,0.0,25.2,0.0
Tyler Boyd,WR,CIN,5,10,14,123,12.3,1,0,0,0.0,0,0.0,23.3,0.0
Cooper Kupp,WR,LAR,5,9,17,117,13.0,1,0,0,0.0,0,0.0,22.2,0.0
Julian Edelman,WR,FA,5,8,9,110,13.8,1,0,0,0.0,0,0.0,21.0,0.0
Michael Gallup,WR,DAL,5,7,14,113,16.1,1,0,0,0.0,0,0.0,20.8,0.0
Byron Pringle,WR,WAS,5,6,8,103,17.2,1,0,0,0.0,0,0.0,19.3,0.0
Calvin Ridley,WR,JAC,5,5,9,88,17.6,1,0,0,0.0,0,0.0,17.3,0.0
Courtland Sutton,WR,DEN,5,4,7,92,23.0,1,0,0,0.0,0,0.0,17.2,0.0
JuJu Smith-Schuster,WR,NE,5,7,7,75,10.7,1,0,0,0.0,0,0.0,15.0,0.0
Darius Slayton,WR,NYG,5,4,5,62,15.5,1,0,0,0.0,0,0.0,14.2,0.0
Steven Sims Jr.,WR,HOU,5,2,3,1,0.5,0,1,65,65.0,1,0.0,13.6,0.0
Mohamed Sanu Sr.,WR,FA,5,5,5,42,8.4,1,1,1,1.0,0,0.0,12.8,0.0
Tyler Lockett,WR,SEA,5,4,4,51,12.8,1,1,-8,-8.0,0,0.0,12.3,0.0
DeAndre Hopkins,WR,TEN,5,7,8,88,12.6,0,0,0,0.0,0,0.0,12.3,0.0
DJ Moore,WR,CHI,5,6,8,91,15.2,0,0,0,0.0,0,0.0,12.1,0.0
Dede Westbrook,WR,FA,5,7,11,82,11.7,0,0,0,0.0,0,0.0,11.7,0.0
DK Metcalf,WR,SEA,5,2,3,44,22.0,1,0,0,0.0,0,0.0,11.4,0.0
Duke Williams,WR,FA,5,4,4,29,7.3,1,0,0,0.0,0,0.0,10.9,0.0
Ted Ginn Jr.,WR,FA,5,2,2,35,17.5,1,1,1,1.0,0,0.0,10.6,0.0
Mike Williams,WR,LAC,5,6,13,74,12.3,0,0,0,0.0,0,0.0,10.4,0.0
Auden Tate,WR,FA,5,3,6,26,8.7,1,0,0,0.0,0,0.0,10.1,0.0
John Brown,WR,FA,5,5,5,75,15.0,0,0,0,0.0,0,0.0,10.0,0.0
Marquise Brown,WR,ARI,5,3,5,22,7.3,1,0,0,0.0,0,0.0,9.7,0.0
Jarvis Landry,WR,FA,5,4,6,75,18.8,0,0,0,0.0,0,0.0,9.5,0.0
Mecole Hardman Jr.,WR,NYJ,5,4,6,79,19.8,0,1,-6,-6.0,0,0.0,9.3,0.0
Larry Fitzgerald,WR,FA,5,6,8,58,9.7,0,0,0,0.0,0,0.0,8.8,0.0
Keke Coutee,WR,FA,5,3,4,72,24.0,0,0,0,0.0,0,0.0,8.7,0.0
Josh Gordon,WR,FA,5,5,8,59,11.8,0,0,0,0.0,0,0.0,8.4,0.0
Alshon Jeffery,WR,FA,5,6,8,52,8.7,0,0,0,0.0,0,0.0,8.2,0.0
Vyncint Smith,WR,FA,5,0,0,0,0.0,0,1,19,19.0,1,0.0,7.9,0.0
David Moore,WR,TB,5,1,2,10,10.0,1,0,0,0.0,0,0.0,7.5,0.0
Robert Woods,WR,HOU,5,5,9,48,9.6,0,0,0,0.0,0,0.0,7.3,0.0
Sterling Shepard,WR,NYG,5,5,9,49,9.8,0,1,-2,-2.0,0,0.0,7.2,0.0
Anthony Miller,WR,IND,5,4,7,52,13.0,0,0,0,0.0,0,0.0,7.2,0.0
Willie Snead IV,WR,SF,5,4,5,51,12.8,0,0,0,0.0,0,0.0,7.1,0.0
Marquise Goodwin,WR,CLE,5,3,4,41,13.7,0,1,15,15.0,0,0.0,7.1,0.0
Randall Cobb,WR,NYJ,5,3,6,53,17.7,0,0,0,0.0,0,0.0,6.8,0.0
Demaryius Thomas,WR,FA,5,4,9,47,11.8,0,0,0,0.0,0,0.0,6.7,0.0
James Washington,WR,FA,5,3,6,52,17.3,0,0,0,0.0,0,0.0,6.7,0.0
Terry McLaurin,WR,WAS,5,3,7,51,17.0,0,0,0,0.0,0,0.0,6.6,0.0
Bisi Johnson,WR,FA,5,4,4,43,10.8,0,0,0,0.0,0,0.0,6.3,0.0
Isaiah McKenzie,WR,IND,5,2,2,52,26.0,0,0,0,0.0,0,0.0,6.2,0.0
Brandin Cooks,WR,DAL,5,1,3,29,29.0,0,1,27,27.0,0,0.0,6.1,0.0
Curtis Samuel,WR,WAS,5,3,6,19,6.3,0,2,25,12.5,0,0.0,5.9,0.0
Stefon Diggs,WR,BUF,5,3,4,44,14.7,0,0,0,0.0,0,0.0,5.9,0.0
Damion Willis,WR,FA,5,4,4,38,9.5,0,0,0,0.0,0,0.0,5.8,0.0
Julio Jones,WR,FA,5,3,7,42,14.0,0,0,0,0.0,0,0.0,5.7,0.0
T.Y. Hilton,WR,FA,5,4,4,37,9.3,0,0,0,0.0,0,0.0,5.7,0.0
Diontae Johnson,WR,PIT,5,5,8,27,5.4,0,0,0,0.0,0,0.0,5.2,0.0
Adam Humphries,WR,FA,5,4,6,30,7.5,0,0,0,0.0,0,0.0,5.0,0.0
Demarcus Robinson,WR,LAR,5,3,6,31,10.3,0,0,0,0.0,0,0.0,4.6,0.0
Pharoh Cooper,WR,FA,5,2,2,33,16.5,0,0,0,0.0,0,0.0,4.3,0.0
Trevor Davis,WR,FA,5,4,4,42,10.5,0,0,0,0.0,0,0.0,4.2,0.0
KeeSean Johnson,WR,FA,5,3,7,22,7.3,0,1,3,3.0,0,0.0,4.0,0.0
Odell Beckham Jr.,WR,BAL,5,2,6,27,13.5,0,2,15,7.5,0,0.0,4.0,0.0
Corey Davis,WR,FA,5,2,4,28,14.0,0,0,0,0.0,0,0.0,3.8,0.0
Geronimo Allison,WR,FA,5,2,6,28,14.0,0,0,0,0.0,0,0.0,3.8,0.0
Keenan Allen,WR,LAC,5,4,6,18,4.5,0,0,0,0.0,0,0.0,3.8,0.0
A.J. Brown,WR,PHI,5,2,2,27,13.5,0,0,0,0.0,0,0.0,3.7,0.0
Cole Beasley,WR,NYG,5,3,4,21,7.0,0,0,0,0.0,0,0.0,3.6,0.0
Kendrick Bourne,WR,NE,5,2,2,24,12.0,0,0,0,0.0,0,0.0,3.4,0.0
Tavon Austin,WR,FA,5,1,1,13,13.0,0,1,14,14.0,0,0.0,3.2,0.0
Chris Conley,WR,SF,5,1,3,26,26.0,0,0,0,0.0,0,0.0,3.1,0.0
Golden Tate,WR,FA,5,3,6,13,4.3,0,0,0,0.0,0,0.0,2.8,0.0
Trent Sherfield,WR,BUF,5,1,3,23,23.0,0,0,0,0.0,0,0.0,2.8,0.0
Jaron Brown,WR,FA,5,2,4,36,18.0,0,0,0,0.0,0,0.0,2.6,0.0
Nelson Agholor,WR,BAL,5,1,3,20,20.0,0,0,0,0.0,0,0.0,2.5,0.0
Zach Pascal,WR,ARI,5,1,2,8,8.0,0,1,12,12.0,0,0.0,2.5,0.0
Paul Richardson Jr.,WR,FA,5,2,2,14,7.0,0,0,0,0.0,0,0.0,2.4,0.0
