player_name,player_position,player_team,week,receptions,targets,receiving_yards,receiving_yards_per_reception,receiving_touchdowns,rushing_attempts,rushing_yards,rushing_yards_per_attempt,rushing_touchdowns,standard_points,half_ppr_points,ppr_points
Tee Higgins,WR,CIN,3,2,8,21,10.5,0,0,0,0.0,0,0.0,3.1,0.0
Jahan Dotson,WR,WAS,3,2,4,21,10.5,0,0,0,0.0,0,0.0,3.1,0.0
DeVante Parker,WR,NE,3,2,3,19,9.5,0,0,0,0.0,0,0.0,2.9,0.0
Trent Sherfield,WR,BUF,3,2,3,18,9.0,0,0,0,0.0,0,0.0,2.8,0.0
Mack Hollins,WR,ATL,3,1,4,23,23.0,0,0,0,0.0,0,0.0,2.8,0.0
Hunter Renfrow,WR,LV,3,2,2,17,8.5,0,0,0,0.0,0,0.0,2.7,0.0
Brandin Cooks,WR,DAL,3,2,7,17,8.5,0,0,0,0.0,0,0.0,2.7,0.0
Demario Douglas,WR,NE,3,1,3,15,15.0,0,1,5,5.0,0,0.0,2.5,0.0
Deonte Harty,WR,BUF,3,2,3,15,7.5,0,2,-2,-1.0,0,0.0,2.3,0.0
John Metchie III,WR,HOU,3,2,2,13,6.5,0,0,0,0.0,0,0.0,2.3,0.0
Brandon Johnson,WR,DEN,3,2,3,12,6.0,0,0,0,0.0,0,0.0,2.2,0.0
DeAndre Carter,WR,LV,3,1,1,16,16.0,0,0,0,0.0,0,0.0,2.1,0.0
Tim Jones,WR,JAC,3,2,3,11,5.5,0,0,0,0.0,0,0.0,2.1,0.0
Chase Claypool,WR,MIA,3,1,4,15,15.0,0,0,0,0.0,0,0.0,2.0,0.0
Quentin Johnston,WR,LAC,3,2,3,10,5.0,0,0,0,0.0,0,0.0,2.0,0.0
Samori Toure,WR,GB,3,0,3,0,0.0,0,0,0,0.0,0,0.0,2.0,0.0
KhaDarel Hodge,WR,ATL,3,1,1,15,15.0,0,0,0,0.0,0,0.0,2.0,0.0
River Cracraft,WR,MIA,3,1,1,13,13.0,0,0,0,0.0,0,0.0,1.8,0.0
Randall Cobb,WR,NYJ,3,1,2,12,12.0,0,0,0,0.0,0,0.0,1.7,0.0
Deven Thompkins,WR,TB,3,2,4,6,3.0,0,0,0,0.0,0,0.0,1.6,0.0
Jaxon Smith-Njigba,WR,SEA,3,1,3,10,10.0,0,0,0,0.0,0,0.0,1.5,0.0
Trey Palmer,WR,TB,3,1,1,8,8.0,0,0,0,0.0,0,0.0,1.3,0.0
Laviska Shenault Jr.,WR,CAR,3,1,1,0,0.0,0,2,7,3.5,0,0.0,1.2,0.0
Charlie Jones,WR,CIN,3,1,2,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Rashod Bateman,WR,BAL,3,1,3,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Tyler Scott,WR,CHI,3,1,3,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Khalil Shakir,WR,BUF,3,1,1,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
JuJu Smith-Schuster,WR,NE,3,1,3,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Treylon Burks,WR,TEN,3,1,6,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Brandon Powell,WR,MIN,3,1,1,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Isaiah McKenzie,WR,IND,3,1,1,3,3.0,0,0,0,0.0,0,0.0,0.8,0.0
Ben Skowronek,WR,LAR,3,1,1,3,3.0,0,0,0,0.0,0,0.0,0.8,0.0
Derius Davis,WR,LAC,3,1,1,3,3.0,0,0,0,0.0,0,0.0,0.8,0.0
Kadarius Toney,WR,KC,3,1,1,-1,-1.0,0,0,0,0.0,0,0.0,0.4,0.0
Marquise Goodwin,WR,CLE,3,0,0,0,0.0,0,1,1,1.0,0,0.0,0.1,0.0
De'Von Achane,RB,MIA,3,4,4,30,7.5,2,18,203,11.3,2,0.0,49.3,0.0
Raheem Mostert,RB,MIA,3,7,7,60,8.6,1,13,82,6.3,3,0.0,41.7,0.0
Kenneth Walker III,RB,SEA,3,3,3,59,19.7,0,18,97,5.4,2,0.0,29.1,0.0
Zack Moss,RB,IND,3,2,3,23,11.5,1,30,122,4.1,0,0.0,21.5,0.0
Christian McCaffrey,RB,SF,3,5,5,34,6.8,0,18,85,4.7,1,0.0,20.4,0.0
James Conner,RB,ARI,3,2,2,18,9.0,0,14,98,7.0,1,0.0,18.6,0.0
Jerome Ford,RB,CLE,3,2,3,33,16.5,1,10,18,1.8,1,0.0,18.1,0.0
Jerick McKinnon,RB,KC,3,3,3,19,6.3,2,2,9,4.5,0,0.0,16.3,0.0
Travis Etienne Jr.,RB,JAC,3,4,5,50,12.5,0,19,88,4.6,0,0.0,15.8,0.0
Alexander Mattison,RB,MIN,3,5,7,32,6.4,0,20,93,4.7,0,0.0,15.0,0.0
Isiah Pacheco,RB,KC,3,2,3,16,8.0,0,15,62,4.1,1,0.0,14.8,0.0
Miles Sanders,RB,CAR,3,5,9,38,7.6,0,9,24,2.7,1,0.0,14.7,0.0
D'Andre Swift,RB,PHI,3,1,2,8,8.0,0,16,130,8.1,0,0.0,14.3,0.0
Tony Pollard,RB,DAL,3,3,3,-1,-0.3,0,23,122,5.3,0,0.0,13.6,0.0
Joe Mixon,RB,CIN,3,1,2,5,5.0,0,19,65,3.4,1,0.0,13.5,0.0
Dameon Pierce,RB,HOU,3,3,3,28,9.3,0,14,31,2.2,1,0.0,13.4,0.0
Clyde Edwards-Helaire,RB,KC,3,1,1,2,2.0,0,15,55,3.7,1,0.0,12.2,0.0
James Cook,RB,BUF,3,2,3,14,7.0,0,15,98,6.5,0,0.0,12.2,0.0
Rico Dowdle,RB,DAL,3,3,3,25,8.3,1,4,21,5.3,0,0.0,12.1,0.0
Josh Jacobs,RB,LV,3,3,5,18,6.0,0,17,62,3.6,0,0.0,9.5,0.0
Matt Breida,RB,NYG,3,3,3,1,0.3,0,4,17,4.3,1,0.0,9.3,0.0
Ezekiel Elliott,RB,NE,3,1,1,7,7.0,0,16,80,5.0,0,0.0,9.2,0.0
Jahmyr Gibbs,RB,DET,3,1,2,2,2.0,0,17,80,4.7,0,0.0,8.7,0.0
Latavius Murray,RB,BUF,3,1,1,6,6.0,0,5,15,3.0,1,0.0,8.6,0.0
Bijan Robinson,RB,ATL,3,4,6,27,6.8,0,10,33,3.3,0,0.0,8.0,0.0
Kyren Williams,RB,LAR,3,2,7,27,13.5,0,10,38,3.8,0,0.0,7.5,0.0
Javonte Williams,RB,DEN,3,2,3,23,11.5,0,11,42,3.8,0,0.0,7.5,0.0
Tony Jones Jr.,RB,NO,3,4,4,21,5.3,0,8,31,3.9,0,0.0,7.2,0.0
Tank Bigsby,RB,JAC,3,0,1,0,0.0,0,2,10,5.0,1,0.0,7.0,0.0
Brian Robinson Jr.,RB,WAS,3,0,0,0,0.0,0,10,70,7.0,0,0.0,7.0,0.0
Rhamondre Stevenson,RB,NE,3,1,4,3,3.0,0,19,59,3.1,0,0.0,6.7,0.0
Jaylen Warren,RB,PIT,3,3,4,23,7.7,0,8,29,3.6,0,0.0,6.7,0.0
Chris Brooks,RB,MIA,3,0,0,0,0.0,0,9,66,7.3,0,0.0,6.6,0.0
Melvin Gordon III,RB,BAL,3,2,2,23,11.5,0,10,32,3.2,0,0.0,6.5,0.0
Najee Harris,RB,PIT,3,0,1,0,0.0,0,19,65,3.4,0,0.0,6.5,0.0
Nick Bawden,RB,NYJ,3,0,0,0,0.0,0,1,1,1.0,1,0.0,6.1,0.0
Roschon Johnson,RB,CHI,3,2,2,11,5.5,0,8,38,4.8,0,0.0,5.9,0.0
Elijah Mitchell,RB,SF,3,3,3,2,0.7,0,11,42,3.8,0,0.0,5.9,0.0
Rachaad White,RB,TB,3,3,3,24,8.0,0,14,38,2.7,0,0.0,5.7,0.0
Devin Singletary,RB,HOU,3,2,2,4,2.0,0,9,41,4.6,0,0.0,5.5,0.0
Kenneth Gainwell,RB,PHI,3,1,2,5,5.0,0,14,43,3.1,0,0.0,5.3,0.0
Gus Edwards,RB,BAL,3,0,0,0,0.0,0,11,51,4.6,0,0.0,5.1,0.0
Zach Charbonnet,RB,SEA,3,1,2,-1,-1.0,0,9,46,5.1,0,0.0,5.0,0.0
Gary Brightwell,RB,NYG,3,2,3,31,15.5,0,4,5,1.3,0,0.0,4.6,0.0
Kareem Hunt,RB,CLE,3,2,3,22,11.0,0,5,13,2.6,0,0.0,4.5,0.0
Patrick Taylor Jr.,RB,FA,3,3,4,23,7.7,0,3,6,2.0,0,0.0,4.4,0.0
Dalvin Cook,RB,NYJ,3,3,3,11,3.7,0,8,18,2.3,0,0.0,4.4,0.0
Tyler Allgeier,RB,ATL,3,2,3,17,8.5,0,7,12,1.7,0,0.0,3.9,0.0
Kendre Miller,RB,NO,3,1,1,0,0.0,0,9,34,3.8,0,0.0,3.9,0.0
Ty Chandler,RB,MIN,3,1,2,4,4.0,0,3,27,9.0,0,0.0,3.6,0.0
Samaje Perine,RB,DEN,3,2,3,15,7.5,0,3,9,3.0,0,0.0,3.4,0.0
AJ Dillon,RB,GB,3,0,0,0,0.0,0,11,33,3.0,0,0.0,3.3,0.0
Breece Hall,RB,NYJ,3,1,2,9,9.0,0,12,18,1.5,0,0.0,3.2,0.0
Tyjae Spears,RB,TEN,3,4,4,3,0.8,0,4,6,1.5,0,0.0,2.9,0.0
Pierre Strong Jr.,RB,CLE,3,0,0,0,0.0,0,6,27,4.5,0,0.0,2.7,0.0
Trey Sermon,RB,IND,3,1,2,4,4.0,0,5,17,3.4,0,0.0,2.6,0.0
Hunter Luepke,RB,DAL,3,1,1,12,12.0,0,1,9,9.0,0,0.0,2.6,0.0
Keaontay Ingram,RB,ARI,3,1,1,8,8.0,0,5,13,2.6,0,0.0,2.6,0.0
Ameer Abdullah,RB,LV,3,2,3,16,8.0,0,0,0,0.0,0,0.0,2.6,0.0
Khalil Herbert,RB,CHI,3,2,2,4,2.0,0,7,31,4.4,0,0.0,2.5,0.0
Joshua Kelley,RB,LAC,3,1,1,5,5.0,0,11,12,1.1,0,0.0,2.2,0.0
D'Ernest Johnson,RB,JAC,3,2,2,6,3.0,0,3,6,2.0,0,0.0,2.2,0.0
Kenyan Drake,RB,BAL,3,2,3,31,15.5,0,1,0,0.0,0,0.0,2.1,0.0
Derrick Henry,RB,TEN,3,0,0,0,0.0,0,11,20,1.8,0,0.0,2.0,0.0
Antonio Gibson,RB,WAS,3,3,5,7,2.3,0,2,17,8.5,0,0.0,1.9,0.0
Emanuel Wilson,RB,GB,3,1,1,6,6.0,0,2,6,3.0,0,0.0,1.7,0.0
Damien Harris,RB,BUF,3,0,0,0,0.0,0,5,15,3.0,0,0.0,1.5,0.0
Jaleel McLaughlin,RB,DEN,3,0,0,0,0.0,0,5,15,3.0,0,0.0,1.5,0.0
Craig Reynolds,RB,DET,3,0,0,0,0.0,0,4,15,3.8,0,0.0,1.5,0.0
Chuba Hubbard,RB,CAR,3,2,3,2,1.0,0,1,2,2.0,0,0.0,1.4,0.0
Zonovan Knight,RB,DET,3,0,0,0,0.0,0,3,13,4.3,0,0.0,1.3,0.0
C.J. Ham,RB,MIN,3,1,1,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Jordan Mason,RB,SF,3,0,0,0,0.0,0,3,11,3.7,0,0.0,1.1,0.0
DeeJay Dallas,RB,SEA,3,1,1,-2,-2.0,0,2,7,3.5,0,0.0,1.0,0.0
Michael Carter,RB,NYJ,3,1,1,3,3.0,0,0,0,0.0,0,0.0,0.8,0.0
Isaiah Spiller,RB,LAC,3,0,0,0,0.0,0,2,7,3.5,0,0.0,0.7,0.0
Trayveon Williams,RB,CIN,3,0,2,0,0.0,0,1,4,4.0,0,0.0,0.4,0.0
Kyle Juszczyk,RB,SF,3,0,0,0,0.0,0,1,3,3.0,0,0.0,0.3,0.0
Emari Demercado,RB,ARI,3,0,0,0,0.0,0,2,2,1.0,0,0.0,0.2,0.0
Sean Tucker,RB,TB,3,0,0,0,0.0,0,2,1,0.5,0,0.0,0.1,0.0
Sam LaPorta,TE,DET,3,8,11,84,10.5,1,0,0,0.0,0,0.0,18.4,0.0
Travis Kelce,TE,KC,3,7,8,69,9.9,1,0,0,0.0,0,0.0,16.4,0.0
Pharaoh Brown,TE,NE,3,2,2,71,35.5,1,0,0,0.0,0,0.0,14.1,0.0
Donald Parham Jr.,TE,LAC,3,2,2,4,2.0,2,0,0,0.0,0,0.0,13.4,0.0
George Kittle,TE,SF,3,7,9,90,12.9,0,0,0,0.0,0,0.0,12.5,0.0
Pat Freiermuth,TE,PIT,3,3,4,41,13.7,1,0,0,0.0,0,0.0,11.6,0.0
Evan Engram,TE,JAC,3,7,8,67,9.6,0,0,0,0.0,0,0.0,10.2,0.0
T.J. Hockenson,TE,MIN,3,8,11,78,9.8,0,0,0,0.0,0,0.0,9.8,0.0
Tyler Higbee,TE,LAR,3,5,5,71,14.2,0,0,0,0.0,0,0.0,9.6,0.0
Brevin Jordan,TE,HOU,3,2,2,13,6.5,1,0,0,0.0,0,0.0,8.3,0.0
Luke Musgrave,TE,GB,3,6,8,49,8.2,0,0,0,0.0,0,0.0,7.9,0.0
Josh Oliver,TE,MIN,3,2,2,4,2.0,1,0,0,0.0,0,0.0,7.4,0.0
Jake Ferguson,TE,DAL,3,5,7,48,9.6,0,0,0,0.0,0,0.0,7.3,0.0
Jimmy Graham,TE,NO,3,1,1,8,8.0,1,0,0,0.0,0,0.0,7.3,0.0
Dallas Goedert,TE,PHI,3,5,7,41,8.2,0,0,0,0.0,0,0.0,6.6,0.0
Kyle Pitts,TE,ATL,3,5,9,41,8.2,0,1,-4,-4.0,0,0.0,6.2,0.0
Jonnu Smith,TE,ATL,3,5,8,37,7.4,0,0,0,0.0,0,0.0,6.2,0.0
Noah Fant,TE,SEA,3,4,5,41,10.3,0,0,0,0.0,0,0.0,6.1,0.0
Andrew Beck,TE,HOU,3,0,0,0,0.0,0,0,0,0.0,0,0.0,6.0,0.0
Gerald Everett,TE,LAC,3,6,6,30,5.0,0,0,0,0.0,0,0.0,6.0,0.0
Cole Turner,TE,WAS,3,4,7,35,8.8,0,0,0,0.0,0,0.0,5.5,0.0
Mark Andrews,TE,BAL,3,4,5,35,8.8,0,0,0,0.0,0,0.0,5.5,0.0
Colby Parkinson,TE,SEA,3,3,4,38,12.7,0,0,0,0.0,0,0.0,5.3,0.0
Tyler Conklin,TE,NYJ,3,3,5,26,8.7,0,0,0,0.0,0,0.0,4.1,0.0
David Njoku,TE,CLE,3,4,4,20,5.0,0,0,0,0.0,0,0.0,4.0,0.0
Tanner Hudson,TE,CIN,3,2,4,30,15.0,0,0,0,0.0,0,0.0,4.0,0.0
Darren Waller,TE,NYG,3,3,7,20,6.7,0,0,0,0.0,0,0.0,3.5,0.0
Cole Kmet,TE,CHI,3,2,2,22,11.0,0,0,0,0.0,0,0.0,3.2,0.0
Hunter Henry,TE,NE,3,2,5,17,8.5,0,0,0,0.0,0,0.0,2.7,0.0
Taysom Hill,TE,NO,3,1,1,9,9.0,0,4,12,3.0,0,0.0,2.6,0.0
Isaiah Likely,TE,BAL,3,1,2,20,20.0,0,0,0,0.0,0,0.0,2.5,0.0
Mike Gesicki,TE,NE,3,1,1,18,18.0,0,0,0,0.0,0,0.0,2.3,0.0
Chigoziem Okonkwo,TE,TEN,3,3,4,7,2.3,0,0,0,0.0,0,0.0,2.2,0.0
John Bates,TE,WAS,3,2,2,12,6.0,0,0,0,0.0,0,0.0,2.2,0.0
Juwan Johnson,TE,NO,3,2,4,12,6.0,0,0,0,0.0,0,0.0,2.2,0.0
Cade Otton,TE,TB,3,1,2,16,16.0,0,0,0,0.0,0,0.0,2.1,0.0
Michael Mayer,TE,LV,3,0,1,0,0.0,0,0,0,0.0,0,0.0,2.0,0.0
Tommy Tremble,TE,CAR,3,1,1,15,15.0,0,0,0,0.0,0,0.0,2.0,0.0
Mitchell Wilcox,TE,CIN,3,2,3,10,5.0,0,0,0,0.0,0,0.0,2.0,0.0
Durham Smythe,TE,MIA,3,1,1,15,15.0,0,0,0,0.0,0,0.0,2.0,0.0
Kylen Granson,TE,IND,3,2,4,9,4.5,0,0,0,0.0,0,0.0,1.9,0.0
Brenton Strange,TE,JAC,3,2,2,7,3.5,0,0,0,0.0,0,0.0,1.7,0.0
Nate Adkins,TE,DEN,3,1,1,11,11.0,0,0,0,0.0,0,0.0,1.6,0.0
Zach Ertz,TE,ARI,3,2,2,6,3.0,0,0,0,0.0,0,0.0,1.6,0.0
Hayden Hurst,TE,CAR,3,1,3,11,11.0,0,0,0,0.0,0,0.0,1.6,0.0
Andrew Ogletree,TE,IND,3,1,2,11,11.0,0,0,0,0.0,0,0.0,1.6,0.0
Dawson Knox,TE,BUF,3,1,3,11,11.0,0,0,0,0.0,0,0.0,1.6,0.0
MyCole Pruitt,TE,ATL,3,1,1,10,10.0,0,0,0,0.0,0,0.0,1.5,0.0
Noah Gray,TE,KC,3,1,2,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
C.J. Uzomah,TE,NYJ,3,1,1,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
Dalton Schultz,TE,HOU,3,1,3,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
Ian Thomas,TE,CAR,3,1,1,8,8.0,0,0,0,0.0,0,0.0,1.3,0.0
Daniel Bellinger,TE,NYG,3,1,1,8,8.0,0,0,0,0.0,0,0.0,1.3,0.0
Dalton Kincaid,TE,BUF,3,2,2,3,1.5,0,0,0,0.0,0,0.0,1.3,0.0
Drew Sample,TE,CIN,3,1,1,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Jack Stoll,TE,PHI,3,1,2,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Luke Farrell,TE,JAC,3,1,1,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Peyton Hendershot,TE,DAL,3,1,1,3,3.0,0,0,0,0.0,0,0.0,0.8,0.0
Trey McBride,TE,ARI,3,1,1,2,2.0,0,0,0,0.0,0,0.0,0.7,0.0
Harrison Bryant,TE,CLE,3,0,0,0,0.0,0,2,4,2.0,0,0.0,0.4,0.0
A.J. Brown,WR,PHI,4,9,13,175,19.4,2,0,0,0.0,0,0.0,34.0,0.0
Stefon Diggs,WR,BUF,4,6,7,120,20.0,3,0,0,0.0,0,0.0,33.0,0.0
Nico Collins,WR,HOU,4,7,9,168,24.0,2,0,0,0.0,0,0.0,32.3,0.0
Puka Nacua,WR,LAR,4,9,10,163,18.1,1,0,0,0.0,0,0.0,26.8,0.0
Justin Jefferson,WR,MIN,4,6,9,85,14.2,2,0,0,0.0,0,0.0,23.5,0.0
Michael Wilson,WR,ARI,4,7,7,76,10.9,2,0,0,0.0,0,0.0,23.1,0.0
DJ Moore,WR,CHI,4,8,9,131,16.4,1,0,0,0.0,0,0.0,23.1,0.0
Brandon Aiyuk,WR,SF,4,6,6,148,24.7,0,0,0,0.0,0,0.0,17.8,0.0
Chris Godwin,WR,TB,4,8,11,114,14.3,0,0,0,0.0,0,0.0,15.4,0.0
Curtis Samuel,WR,WAS,4,7,8,51,7.3,0,1,1,1.0,1,0.0,14.7,0.0
Braxton Berrios,WR,MIA,4,6,6,43,7.2,1,1,11,11.0,0,0.0,14.4,0.0
Amon-Ra St. Brown,WR,DET,4,5,7,56,11.2,1,0,0,0.0,0,0.0,14.1,0.0
Romeo Doubs,WR,GB,4,9,13,95,10.6,0,0,0,0.0,0,0.0,14.0,0.0
Allen Lazard,WR,NYJ,4,3,3,61,20.3,1,0,0,0.0,0,0.0,13.6,0.0
Nick Westbrook-Ikhine,WR,TEN,4,5,6,51,10.2,1,0,0,0.0,0,0.0,13.6,0.0
Deven Thompkins,WR,TB,4,4,4,45,11.3,1,1,11,11.0,0,0.0,13.6,0.0
Gabe Davis,WR,BUF,4,3,3,61,20.3,1,0,0,0.0,0,0.0,13.6,0.0
Marquise Brown,WR,ARI,4,7,10,96,13.7,0,0,0,0.0,0,0.0,13.1,0.0
CeeDee Lamb,WR,DAL,4,4,6,36,9.0,1,1,12,12.0,0,0.0,12.8,0.0
Terry McLaurin,WR,WAS,4,8,10,86,10.8,0,0,0,0.0,0,0.0,12.6,0.0
Christian Kirk,WR,JAC,4,8,12,84,10.5,0,0,0,0.0,0,0.0,12.4,0.0
Adam Thielen,WR,CAR,4,7,8,76,10.9,0,1,6,6.0,0,0.0,11.7,0.0
Davante Adams,WR,LV,4,8,13,75,9.4,0,0,0,0.0,0,0.0,11.5,0.0
DeVonta Smith,WR,PHI,4,7,9,78,11.1,0,0,0,0.0,0,0.0,11.3,0.0
DK Metcalf,WR,SEA,4,3,4,34,11.3,1,0,0,0.0,0,0.0,10.9,0.0
Ja'Marr Chase,WR,CIN,4,7,9,73,10.4,0,0,0,0.0,0,0.0,10.8,0.0
Calvin Ridley,WR,JAC,4,2,2,38,19.0,1,0,0,0.0,0,0.0,10.8,0.0
Jahan Dotson,WR,WAS,4,4,9,27,6.8,1,0,0,0.0,0,0.0,10.7,0.0
Keenan Allen,WR,LAC,4,3,5,32,10.7,1,0,0,0.0,0,0.0,10.7,0.0
Garrett Wilson,WR,NYJ,4,9,14,60,6.7,0,0,0,0.0,0,0.0,10.5,0.0
Drake London,WR,ATL,4,3,7,28,9.3,1,0,0,0.0,0,0.0,10.3,0.0
Courtland Sutton,WR,DEN,4,3,5,27,9.0,1,0,0,0.0,0,0.0,10.2,0.0
Terrace Marshall Jr.,WR,CAR,4,9,10,56,6.2,0,0,0,0.0,0,0.0,10.1,0.0
Christian Watson,WR,GB,4,2,4,25,12.5,1,0,0,0.0,0,0.0,9.5,0.0
Joshua Palmer,WR,LAC,4,3,8,77,25.7,0,0,0,0.0,0,0.0,9.2,0.0
Jayden Reed,WR,GB,4,3,5,55,18.3,0,0,0,0.0,0,0.0,9.0,0.0
Tyreek Hill,WR,MIA,4,3,5,58,19.3,0,1,14,14.0,0,0.0,8.7,0.0
Michael Gallup,WR,DAL,4,5,6,60,12.0,0,0,0,0.0,0,0.0,8.5,0.0
Josh Reynolds,WR,DET,4,3,6,69,23.0,0,0,0,0.0,0,0.0,8.4,0.0
DeAndre Hopkins,WR,TEN,4,4,6,63,15.8,0,0,0,0.0,0,0.0,8.3,0.0
Derius Davis,WR,LAC,4,2,2,16,8.0,0,3,51,17.0,0,0.0,7.7,0.0
Trey Palmer,WR,TB,4,2,3,6,3.0,1,0,0,0.0,0,0.0,7.6,0.0
Tyler Lockett,WR,SEA,4,4,6,54,13.5,0,0,0,0.0,0,0.0,7.4,0.0
Michael Thomas,WR,NO,4,4,6,53,13.3,0,0,0,0.0,0,0.0,7.3,0.0
Jalen Tolbert,WR,DAL,4,4,4,53,13.3,0,0,0,0.0,0,0.0,7.3,0.0
Wan'Dale Robinson,WR,NYG,4,5,6,40,8.0,0,1,7,7.0,0,0.0,7.2,0.0
Darnell Mooney,WR,CHI,4,4,4,51,12.8,0,0,0,0.0,0,0.0,7.1,0.0
Brandon Johnson,WR,DEN,4,1,1,4,4.0,1,0,0,0.0,0,0.0,6.9,0.0
Jerry Jeudy,WR,DEN,4,3,5,52,17.3,0,0,0,0.0,0,0.0,6.7,0.0
Jaylen Waddle,WR,MIA,4,4,5,46,11.5,0,0,0,0.0,0,0.0,6.6,0.0
Zay Flowers,WR,BAL,4,3,4,56,18.7,0,1,-6,-6.0,0,0.0,6.5,0.0
Dyami Brown,WR,WAS,4,2,3,51,25.5,0,0,0,0.0,0,0.0,6.1,0.0
Marvin Mims Jr.,WR,DEN,4,2,2,47,23.5,0,0,0,0.0,0,0.0,5.7,0.0
KaVontae Turpin,WR,DAL,4,1,1,5,5.0,0,1,46,46.0,0,0.0,5.6,0.0
Demario Douglas,WR,NE,4,2,3,45,22.5,0,0,0,0.0,0,0.0,5.5,0.0
Mike Evans,WR,TB,4,3,3,40,13.3,0,0,0,0.0,0,0.0,5.5,0.0
Chris Moore,WR,TEN,4,1,3,44,44.0,0,0,0,0.0,0,0.0,4.9,0.0
Tutu Atwell,WR,LAR,4,5,9,24,4.8,0,0,0,0.0,0,0.0,4.9,0.0
Rashid Shaheed,WR,NO,4,3,7,33,11.0,0,0,0,0.0,0,0.0,4.8,0.0
Brandin Cooks,WR,DAL,4,4,4,27,6.8,0,0,0,0.0,0,0.0,4.7,0.0
Rashee Rice,WR,KC,4,3,5,32,10.7,0,0,0,0.0,0,0.0,4.7,0.0
Kendrick Bourne,WR,NE,4,2,3,36,18.0,0,0,0,0.0,0,0.0,4.6,0.0
Tyler Boyd,WR,CIN,4,4,7,26,6.5,0,0,0,0.0,0,0.0,4.6,0.0
Josh Downs,WR,IND,4,2,3,34,17.0,0,0,0,0.0,0,0.0,4.4,0.0
Calvin Austin III,WR,PIT,4,3,5,24,8.0,0,1,5,5.0,0,0.0,4.4,0.0
Jakobi Meyers,WR,LV,4,2,4,33,16.5,0,0,0,0.0,0,0.0,4.3,0.0
Kalif Raymond,WR,DET,4,1,1,-2,-2.0,0,1,40,40.0,0,0.0,4.3,0.0
Alec Pierce,WR,IND,4,1,2,38,38.0,0,0,0,0.0,0,0.0,4.3,0.0
DeVante Parker,WR,NE,4,2,4,33,16.5,0,0,0,0.0,0,0.0,4.3,0.0
Robert Woods,WR,HOU,4,3,6,26,8.7,0,0,0,0.0,0,0.0,4.1,0.0
Michael Pittman Jr.,WR,IND,4,1,5,15,15.0,0,0,0,0.0,0,0.0,4.0,0.0
George Pickens,WR,PIT,4,3,7,25,8.3,0,0,0,0.0,0,0.0,4.0,0.0
Samori Toure,WR,GB,4,1,1,35,35.0,0,0,0,0.0,0,0.0,4.0,0.0
Van Jefferson,WR,ATL,4,2,3,29,14.5,0,0,0,0.0,0,0.0,3.9,0.0
Isaiah Hodgins,WR,NYG,4,3,3,24,8.0,0,0,0,0.0,0,0.0,3.9,0.0
DJ Chark Jr.,WR,CAR,4,2,3,28,14.0,0,0,0,0.0,0,0.0,3.8,0.0
Tank Dell,WR,HOU,4,1,3,16,16.0,0,2,13,6.5,0,0.0,3.4,0.0
Darius Slayton,WR,NYG,4,2,3,23,11.5,0,0,0,0.0,0,0.0,3.3,0.0
Kadarius Toney,WR,KC,4,2,2,22,11.0,0,0,0,0.0,0,0.0,3.2,0.0
Ray-Ray McCloud III,WR,SF,4,2,2,22,11.0,0,0,0,0.0,0,0.0,3.2,0.0
Parris Campbell,WR,NYG,4,3,5,15,5.0,0,0,0,0.0,0,0.0,3.0,0.0
Tee Higgins,WR,CIN,4,2,4,19,9.5,0,0,0,0.0,0,0.0,2.9,0.0
KhaDarel Hodge,WR,ATL,4,2,2,19,9.5,0,0,0,0.0,0,0.0,2.9,0.0
Trent Sherfield,WR,BUF,4,2,3,18,9.0,0,0,0,0.0,0,0.0,2.8,0.0
John Metchie III,WR,HOU,4,1,2,22,22.0,0,0,0,0.0,0,0.0,2.7,0.0
Equanimeous St. Brown,WR,CHI,4,1,1,21,21.0,0,0,0,0.0,0,0.0,2.6,0.0
Zach Pascal,WR,ARI,4,3,4,10,3.3,0,0,0,0.0,0,0.0,2.5,0.0
Laviska Shenault Jr.,WR,CAR,4,1,1,12,12.0,0,1,7,7.0,0,0.0,2.4,0.0
Quentin Johnston,WR,LAC,4,1,3,18,18.0,0,0,0,0.0,0,0.0,2.3,0.0
Trenton Irwin,WR,CIN,4,1,1,17,17.0,0,0,0,0.0,0,0.0,2.2,0.0
Hunter Renfrow,WR,LV,4,2,4,12,6.0,0,0,0,0.0,0,0.0,2.2,0.0
Xavier Gipson,WR,NYJ,4,1,1,4,4.0,0,2,13,6.5,0,0.0,2.2,0.0
Amari Cooper,WR,CLE,4,1,6,16,16.0,0,0,0,0.0,0,0.0,2.1,0.0
